Manufacturer_name,gear,odometer,year,fuel,Price,Country
Hyundai,Manual,20.36,2012,Petrol,3500,India
Mercedes-Benz,Automatic,14.21,2011,Diesel,9800,India
Maruti,Manual,24.3,2016,Diesel,9450,India
Maruti,Manual,28.4,2015,Diesel,5950,India
Maruti,Manual,22.74,2015,Petrol,3640,India
Hyundai,Manual,19.1,2014,Petrol,4200,India
Honda,Manual,17.8,2016,Petrol,9800,India
Maruti,Manual,27.39,2017,Diesel,7840,India
Hyundai,Manual,16.8,2006,Diesel,2170,India
Porsche,Automatic,15.15,2016,Diesel,83650,India
Maruti,Manual,19.01,2019,Petrol,11200,India
BMW,Automatic,22.69,2011,Diesel,10500,India
Hyundai,Manual,18.9,2015,Petrol,4900,India
Toyota,Manual,13.68,2016,Diesel,19320,India
Chevrolet,Manual,18.6,2015,Petrol,3710,India
Mahindra,Manual,15.4,2015,Diesel,14000,India
Maruti,Manual,17.5,2018,Petrol,9800,India
Maruti,Manual,17.5,2009,Petrol,3220,India
BMW,Automatic,18.12,2016,Diesel,39200,India
Maruti,Manual,30.46 km/kg,2016,CNG,4900,India
Hyundai,Manual,19.1,2017,Petrol,5600,India
Maruti,Manual,27.39,2018,Diesel,11550,India
Renault,Manual,25.17,2018,Petrol,4550,India
Skoda,Manual,14.7,2008,Petrol,2100,India
BMW,Automatic,17.05,2014,Diesel,23450,India
Mahindra,Manual,15.1,2014,Diesel,11200,India
Maruti,Manual,23.1,2019,Petrol,5600,India
Toyota,Manual,13.68,2018,Diesel,24500,India
Mercedes-Benz,Automatic,17.9,2016,Diesel,26950,India
Audi,Automatic,16.55,2013,Diesel,16800,India
Hyundai,Manual,22.54,2015,Diesel,7490,India
Hyundai,Manual,18.9,2015,Petrol,4984,India
Mahindra,Manual,16,2012,Diesel,7700,India
Maruti,Manual,21.94 km/kg,2018,CNG,5040,India
Maruti,Manual,24.52,2017,Diesel,9800,India
Hyundai,Manual,18.9,2016,Petrol,5460,India
Toyota,Automatic,12.55,2012,Diesel,17430,India
Mahindra,Automatic,16,2017,Diesel,16100,India
Maruti,Manual,18.9,2011,Petrol,2520,India
Skoda,Manual,15,2014,Petrol,5950,India
Ford,Manual,19,2019,Petrol,9100,India
Tata,Manual,17.57,2016,Petrol,4508,India
Maruti,Manual,22.9,2012,Diesel,5600,India
Honda,Manual,17,2009,Petrol,3850,India
Nissan,Manual,19.87,2015,Diesel,7714,India
Maruti,Manual,19.7,2011,Petrol,2380,India
Skoda,Manual,13.14,2010,Petrol,3290,India
Mercedes-Benz,Automatic,14.84,2011,Diesel,9800,India
Maruti,Manual,23.95,2014,Petrol,3500,India
Maruti,Manual,18.6,2013,Petrol,4900,India
Fiat,Manual,20.5,2017,Diesel,7700,India
Chevrolet,Manual,16.2,2014,Petrol,1694,India
Hyundai,Manual,18.6,2016,Petrol,6720,India
Maruti,Automatic,21.21,2017,Petrol,9660,India
Chevrolet,Manual,11.5,2008,Diesel,5180,India
Maruti,Manual,26.21,2015,Diesel,9380,India
Maruti,Manual,20.92,2011,Petrol,3500,India
Mahindra,Manual,15.4,2017,Diesel,13090,India
Hyundai,Manual,17,2019,Petrol,14420,India
Maruti,Manual,18.9,2005,Petrol,1540,India
Tata,Manual,19.09,2015,Diesel,3920,India
Maruti,Manual,15.5,2011,Petrol,3878,India
BMW,Automatic,20.58,2013,Diesel,16030,India
Hyundai,Manual,18.6,2015,Petrol,6580,India
Maruti,Manual,20.4,2015,Petrol,5180,India
Honda,Manual,19.4,2013,Petrol,4060,India
Maruti,Automatic,23.1,2018,Petrol,6300,India
Maruti,Manual,26.2 km/kg,2016,CNG,3850,India
Renault,Manual,21.64,2013,Diesel,6300,India
Maruti,Manual,17.8,2013,Diesel,4550,India
Maruti,Automatic,21.21,2019,Petrol,10234,India
Maruti,Manual,20.51,2016,Petrol,5320,India
Toyota,Manual,23.59,2017,Diesel,10500,India
Tata,Manual,15.3,2007,Petrol,1400,India
Tata,Manual,21.5,2018,Diesel,12600,India
Honda,Manual,18,2016,Petrol,7000,India
Datsun,Manual,20.63,2017,Petrol,4620,India
Tata,Manual,17.6,2018,Diesel,19600,India
Hyundai,Manual,22.32,2013,Diesel,7560,India
Hyundai,Manual,19.1,2015,Petrol,5180,India
Mahindra,Manual,13.6,2008,Diesel,5250,India
Toyota,Automatic,10.26,2016,Petrol,36400,India
Ford,Automatic,14.7,2016,Petrol,10150,India
Hyundai,Manual,18.6,2020,Petrol,10710,India
Maruti,Manual,20.51,2016,Petrol,5320,India
Toyota,Automatic,12.9,2017,Diesel,36750,India
Mahindra,Manual,15.1,2013,Diesel,8694,India
Maruti,Manual,21.21,2019,Petrol,8400,India
Mahindra,Manual,17,2019,Petrol,15820,India
Maruti,Manual,21.21,2020,Petrol,9380,India
Ford,Automatic,10.91,2017,Diesel,40250,India
Honda,Manual,25.8,2015,Diesel,4900,India
Maruti,Manual,26.59,2015,Diesel,7420,India
Mahindra,Manual,16.55,2017,Diesel,11900,India
Maruti,Manual,33.44 km/kg,2016,CNG,3640,India
Maruti,Automatic,16.98,2011,Petrol,3430,India
Maruti,Manual,20.92,2013,Petrol,3220,India
Toyota,Manual,14.53,2009,Petrol,3780,India
Ford,Manual,22.7,2013,Diesel,6650,India
Tata,Manual,17,2019,Petrol,10500,India
Tata,Manual,22.95,2018,Diesel,9520,India
Land,Automatic,12.63,2019,Diesel,56000,India
Toyota,Manual,16.78,2014,Petrol,5320,India
Skoda,Manual,17.2,2013,Diesel,6986,India
Honda,Manual,18.7,2017,Petrol,7350,India
Hyundai,Manual,18.6,2014,Petrol,7490,India
Maruti,Manual,23.26,2016,Petrol,6790,India
Mahindra,Manual,15.1,2015,Diesel,10430,India
Ford,Manual,25.83,2015,Diesel,6650,India
Hyundai,Manual,24,2014,Diesel,4200,India
Volvo,Automatic,18,2016,Diesel,51100,India
Volvo,Automatic,21.7,2015,Diesel,28700,India
Nissan,Automatic,17.97,2013,Petrol,4550,India
Toyota,Manual,17.6,2012,Petrol,4690,India
Maruti,Manual,24.7,2016,Petrol,4186,India
Maruti,Manual,24.52,2017,Diesel,9730,India
Nissan,Manual,21.64,2012,Diesel,4200,India
Hyundai,Manual,18.5,2013,Petrol,5600,India
Hyundai,Manual,20.7,2020,Petrol,9100,India
Hyundai,Manual,24,2015,Diesel,6370,India
Toyota,Manual,21.43,2012,Diesel,7000,India
Maruti,Manual,18.9,2008,Petrol,2100,India
Honda,Manual,17.8,2018,Petrol,7700,India
Hyundai,Manual,22.54,2015,Diesel,7000,India
Hyundai,Manual,22.32,2013,Diesel,5110,India
Honda,Automatic,18.1,2019,Petrol,10850,India
Hyundai,Manual,18.9,2015,Petrol,4340,India
Hyundai,Manual,18.27,2019,Petrol,13930,India
Hyundai,Manual,19.81,2012,Petrol,2660,India
Toyota,Automatic,11.36,2016,Diesel,22050,India
Honda,Manual,17.5,2019,Petrol,12684,India
Ford,Manual,23,2017,Diesel,10990,India
Maruti,Manual,20.92,2011,Petrol,3290,India
Maruti,Automatic,17.99,2019,Petrol,16800,India
Mahindra,Manual,15.96,2013,Diesel,6580,India
Honda,Manual,17,2011,Petrol,5600,India
Kia,Automatic,16.8,2020,Petrol,20860,India
Maruti,Manual,21.4,2019,Petrol,7490,India
Skoda,Manual,21.13,2016,Diesel,8260,India
Renault,Manual,25.17,2016,Petrol,3290,India
Hyundai,Manual,15.8,2019,Petrol,17500,India
Maruti,Manual,20.51,2015,Petrol,4200,India
Chevrolet,Manual,18.6,2013,Petrol,3080,India
BMW,Automatic,20.68,2019,Diesel,42154,India
Maruti,Manual,21.21,2020,Petrol,8610,India
Renault,Manual,25.17,2016,Petrol,3500,India
Mahindra,Manual,16,2015,Diesel,12950,India
Tata,Manual,17.57,2016,Petrol,6580,India
Maruti,Manual,19.3,2019,Diesel,10150,India
Renault,Manual,23.01,2018,Petrol,4900,India
Maruti,Manual,20.51,2017,Petrol,5040,India
Mercedes-Benz,Automatic,15.04,2016,Petrol,29400,India
Honda,Manual,25.1,2015,Diesel,9800,India
Maruti,Manual,18.2,2008,Petrol,2380,India
Mahindra,Automatic,15.1,2018,Diesel,18200,India
Volkswagen,Manual,15.26,2011,Petrol,3990,India
Maruti,Manual,18.9,2004,Petrol,86800,India
Maruti,Automatic,20.89,2018,Petrol,7700,India
Tata,Manual,13.49,2016,Diesel,5320,India
Honda,Manual,17.8,2017,Petrol,7378,India
Fiat,Manual,20.4,2009,Diesel,2800,India
Mahindra,Manual,15.96,2012,Diesel,5544,India
Maruti,Manual,19.1,2014,Petrol,5376,India
Hyundai,Manual,20.36,2009,Petrol,2940,India
Maruti,Manual,21.1,2012,Diesel,3920,India
Maruti,Manual,25.2,2015,Diesel,7000,India
Toyota,Manual,21.43,2015,Diesel,14700,India
Datsun,Manual,22.7,2018,Petrol,2940,India
Hyundai,Manual,17.01,2012,Petrol,5950,India
Mahindra,Manual,13.6,2011,Diesel,5950,India
Maruti,Automatic,28.4,2018,Diesel,6930,India
Maruti,Manual,24.7,2016,Petrol,3080,India
Tata,Manual,11.57,2011,Diesel,3052,India
Mahindra,Manual,15.96,2018,Diesel,10500,India
Maruti,Automatic,19.12,2017,Petrol,10010,India
Audi,Automatic,17.68,2014,Diesel,25200,India
Renault,Manual,18.06,2013,Petrol,3640,India
Audi,Automatic,15.17,2017,Diesel,34300,India
Maruti,Manual,22.05,2020,Petrol,4900,India
Renault,Manual,25.17,2019,Petrol,4200,India
Maruti,Manual,20.92,2010,Petrol,2352,India
Land,Automatic,11.8,2012,Diesel,35000,India
BMW,Automatic,18.48,2010,Diesel,18900,India
Mercedes-Benz,Automatic,14.21,2012,Diesel,19600,India
Tata,Manual,25.4,2012,Petrol,98000,India
Maruti,Manual,19.3,2012,Diesel,4900,India
Tata,Manual,17.2,2008,Diesel,1470,India
Hyundai,Manual,22.32,2013,Diesel,6720,India
Renault,Automatic,24.04,2019,Petrol,5600,India
Hyundai,Manual,18.9,2019,Petrol,6930,India
Mahindra,Manual,18.15,2016,Petrol,5880,India
Maruti,Manual,23.4,2018,Diesel,7434,India
Tata,Manual,13.49,2017,Diesel,9520,India
Ford,Manual,17,2019,Petrol,11200,India
Maruti,Manual,26.59,2015,Diesel,7700,India
Volkswagen,Manual,20.54,2012,Diesel,6510,India
Maruti,Manual,19.7,2012,Petrol,2590,India
Mahindra,Manual,13.6,2011,Diesel,4760,India
Mercedes-Benz,Automatic,17.9,2017,Diesel,43400,India
Honda,Manual,16.9,2009,Petrol,4760,India
Maruti,Manual,21.79,2009,Petrol,1890,India
Hyundai,Automatic,19.08,2018,Diesel,17150,India
Honda,Manual,18,2015,Petrol,6146,India
Honda,Manual,18.7,2016,Petrol,6510,India
Audi,Automatic,19.2,2017,Diesel,62580,India
Maruti,Manual,26.59,2015,Diesel,7420,India
Maruti,Manual,21.21,2017,Petrol,9100,India
Maruti,Manual,22,2017,Petrol,7350,India
Honda,Manual,17.8,2018,Petrol,12390,India
Maruti,Manual,21.79,2007,Petrol,1680,India
Toyota,Manual,12.99,2012,Diesel,12040,India
Maruti,Manual,24.3,2016,Diesel,11340,India
Maruti,Manual,19.3,2012,Diesel,5740,India
Tata,Manual,13.93,2009,Diesel,2450,India
Maruti,Manual,20.85,2015,Petrol,5600,India
Honda,Manual,16.8,2018,Petrol,12250,India
Toyota,Manual,13.68,2018,Diesel,18900,India
Maruti,Manual,25.2,2014,Diesel,6300,India
Tata,Manual,25,2010,Diesel,2310,India
Honda,Manual,25.1,2015,Diesel,9800,India
Audi,Automatic,12.07,2013,Diesel,37100,India
Maruti,Manual,17.5,2012,Petrol,4900,India
Tata,Manual,25,2014,Diesel,5600,India
Maruti,Manual,21.63,2018,Petrol,6440,India
Maruti,Manual,20.92,2011,Petrol,3080,India
Hyundai,Manual,19.67,2017,Diesel,13860,India
Mahindra,Manual,15.4,2016,Diesel,13300,India
Mahindra,Manual,15.96,2012,Diesel,6440,India
Maruti,Manual,15.1 km/kg,2012,CNG,3080,India
Mahindra,Manual,16.55,2018,Diesel,12600,India
Volkswagen,Automatic,16.93,2015,Petrol,8050,India
Toyota,Automatic,12.55,2015,Diesel,27020,India
Hyundai,Automatic,13.01,2017,Diesel,31500,India
Maruti,Manual,18.6,2013,Petrol,6650,India
Renault,Manual,20,2020,Petrol,9240,India
BMW,Automatic,13.2,2011,Diesel,8050,India
Toyota,Manual,12.99,2013,Diesel,8750,India
Hyundai,Automatic,13,2018,Petrol,17500,India
Maruti,Manual,17.3,1999,Petrol,1540,India
Mahindra,Manual,25.32,2016,Diesel,5950,India
Datsun,Manual,19.44,2016,Petrol,6440,India
Audi,Automatic,18.25,2018,Diesel,42000,India
Volkswagen,Manual,16.47,2010,Petrol,2800,India
Maruti,Manual,20.92,2013,Petrol,2954,India
Nissan,Manual,19.49,2017,Petrol,5040,India
Maruti,Manual,20.77,2015,Diesel,8400,India
BMW,Automatic,22.69,2014,Diesel,22400,India
Maruti,Manual,20.92,2011,Petrol,3080,India
Mahindra,Manual,15.4,2017,Diesel,12320,India
Hyundai,Manual,19.81,2012,Petrol,3360,India
Mahindra,Manual,15.4,2017,Diesel,11200,India
Tata,Manual,27.28,2017,Diesel,6090,India
Maruti,Manual,19.7,2007,Petrol,1540,India
Renault,Manual,20.45,2014,Diesel,6300,India
Maruti,Manual,20.92,2012,Petrol,3500,India
Maruti,Manual,23.4,2013,Diesel,5390,India
Hyundai,Manual,21.1 km/kg,2017,LPG,4200,India
Maruti,Manual,23.4,2013,Diesel,5600,India
Maruti,Manual,21.94 km/kg,2018,CNG,6720,India
Honda,Manual,18,2015,Petrol,5600,India
Hyundai,Automatic,13.01,2014,Diesel,18914,India
Maruti,Manual,26.32,2017,Diesel,9100,India
Jaguar,Automatic,16.36,2013,Diesel,28154,India
Ford,Manual,23,2017,Diesel,12320,India
Datsun,Manual,22.5,2017,Petrol,4130,India
Mahindra,Manual,16.55,2015,Diesel,11200,India
Hyundai,Manual,19.81,2009,Petrol,2100,India
Chevrolet,Manual,15.26,2007,Petrol,119000,India
Honda,Automatic,18.1,2018,Petrol,7700,India
Toyota,Manual,13,2014,Diesel,28000,India
Honda,Manual,25.8,2013,Diesel,4550,India
Mahindra,Manual,12.05,2014,Diesel,7770,India
Ford,Manual,23,2015,Diesel,7980,India
Renault,Manual,23.01,2018,Petrol,4284,India
Maruti,Automatic,23.1,2016,Petrol,5810,India
Toyota,Automatic,12.9,2018,Diesel,44800,India
Maruti,Manual,18.6,2012,Petrol,4200,India
Volkswagen,Manual,16.47,2015,Petrol,6580,India
Maruti,Manual,20.77,2012,Diesel,6020,India
Maruti,Manual,23.95,2016,Petrol,4410,India
Honda,Manual,26,2014,Diesel,7686,India
Maruti,Manual,22,2016,Petrol,6650,India
Mahindra,Manual,18.49,2015,Diesel,7700,India
Ford,Manual,13.8,2006,Petrol,1960,India
Honda,Manual,26,2014,Diesel,5740,India
Maruti,Automatic,19.12,2016,Petrol,11130,India
Hyundai,Manual,22.54,2016,Diesel,11480,India
Mahindra,Manual,14,2012,Diesel,8750,India
Datsun,Manual,19.83,2018,Petrol,5180,India
Maruti,Manual,25.2,2014,Diesel,4900,India
Hyundai,Manual,13.2,2008,Petrol,133000,India
Lexus,Automatic,22.37,2017,Petrol,57400,India
Maruti,Manual,22,2019,Petrol,7490,India
Hyundai,Automatic,18.15,2019,Petrol,14700,India
Tata,Manual,27.28,2016,Diesel,5600,India
Maruti,Manual,15.1 km/kg,2015,CNG,3850,India
Maruti,Manual,19.7,2005,Petrol,133000,India
Jeep,Automatic,9.5,2017,Petrol,68250,India
Maruti,Manual,23.4,2013,Diesel,5600,India
Hyundai,Manual,17,2006,Petrol,2100,India
Maruti,Manual,25.1,2017,Diesel,10360,India
Maruti,Manual,19.7,2005,Petrol,1694,India
Maruti,Manual,19.1,2014,Petrol,7700,India
Hyundai,Manual,18.9,2018,Petrol,7140,India
Maruti,Automatic,21.4,2018,Petrol,11200,India
Maruti,Manual,21.21,2019,Petrol,8288,India
Honda,Automatic,19,2019,Petrol,10990,India
Mercedes-Benz,Automatic,13.7,2018,Petrol,39200,India
Maruti,Manual,20.73,2016,Petrol,8750,India
Maruti,Manual,19,2011,Petrol,2870,India
Ford,Manual,22.7,2014,Diesel,6580,India
Maruti,Manual,18.2,2008,Petrol,1736,India
Maruti,Manual,28.4,2017,Diesel,8680,India
Honda,Manual,26,2014,Diesel,7980,India
Toyota,Automatic,11.36,2019,Diesel,25354,India
Hyundai,Automatic,11.72,2012,Diesel,8750,India
Toyota,Automatic,19.16,2016,Petrol,32200,India
Hyundai,Manual,19.67,2018,Diesel,15400,India
Honda,Manual,17.3,2016,Petrol,9800,India
Ford,Manual,15.8,2015,Petrol,7350,India
Honda,Manual,16.7,2012,Petrol,4480,India
Fiat,Manual,20.4,2012,Diesel,3430,India
Honda,Manual,27.3,2016,Diesel,7350,India
Toyota,Manual,14.28,2013,Petrol,8330,India
Maruti,Manual,23.95,2015,Petrol,3850,India
Hyundai,Automatic,19.5,2013,Diesel,8260,India
Maruti,Manual,27.39,2016,Diesel,7140,India
Mahindra,Manual,15.1,2012,Diesel,8190,India
Chevrolet,Manual,25.44,2014,Diesel,4200,India
Hyundai,Manual,17.92,2011,Petrol,2100,India
Tata,Manual,22.95,2017,Diesel,7700,India
Maruti,Manual,23.4,2014,Diesel,5600,India
Renault,Manual,18.06,2012,Petrol,3710,India
Honda,Manual,17.8,2016,Petrol,9800,India
Hyundai,Manual,18.6,2017,Petrol,7000,India
Toyota,Manual,12.99,2012,Diesel,14700,India
Tata,Manual,16.84,2011,Petrol,133000,India
Chevrolet,Manual,25.44,2013,Diesel,3080,India
Maruti,Manual,26.59,2016,Diesel,7952,India
Toyota,Automatic,17.8,2019,Petrol,14000,India
Mahindra,Manual,16.36,2018,Diesel,17850,India
Audi,Automatic,14.94,2011,Diesel,14000,India
Hyundai,Manual,18.6,2015,Petrol,6650,India
Skoda,Manual,13.14,2011,Petrol,4900,India
Volkswagen,Manual,20.14,2014,Diesel,5530,India
BMW,Automatic,19.62,2012,Diesel,11550,India
Tata,Manual,27.28,2017,Diesel,6300,India
Maruti,Manual,21.63,2018,Petrol,6930,India
Renault,Manual,19.01,2013,Diesel,7000,India
Mahindra,Manual,15.4,2015,Diesel,12600,India
Toyota,Manual,12.99,2013,Diesel,9800,India
Mahindra,Manual,18.49,2016,Diesel,9100,India
Hyundai,Manual,21.1,2013,Petrol,2450,India
Maruti,Manual,24.3,2017,Diesel,9940,India
Tata,Manual,23.84,2018,Petrol,5600,India
Tata,Manual,23.84,2017,Petrol,6580,India
Maruti,Manual,24.3,2018,Diesel,11130,India
Honda,Manual,17.4,2017,Petrol,10990,India
Tata,Manual,26,2011,Petrol,109200,India
Volkswagen,Manual,21.66,2018,Diesel,9100,India
Hyundai,Manual,19.81,2011,Petrol,3500,India
Toyota,Manual,23.59,2011,Diesel,3780,India
Datsun,Manual,22.5,2018,Petrol,3780,India
Mahindra,Manual,18.49,2017,Diesel,10500,India
Volkswagen,Manual,22.27,2018,Diesel,12796,India
Toyota,Manual,21.43,2015,Diesel,14210,India
Fiat,Manual,20.3,2012,Diesel,2310,India
Maruti,Manual,32.52 km/kg,2013,CNG,3640,India
Renault,Manual,20.45,2015,Diesel,7700,India
Toyota,Automatic,11.36,2019,Diesel,31150,India
Renault,Manual,21.04,2015,Diesel,10500,India
Mercedes-Benz,Automatic,17.9,2018,Diesel,37660,India
Hyundai,Manual,13.2,2008,Petrol,2450,India
Maruti,Manual,21.21,2018,Petrol,7560,India
Maruti,Manual,16.1,2003,Petrol,98000,India
Mahindra,Manual,16.55,2016,Diesel,8680,India
Audi,Automatic,16.55,2014,Diesel,21700,India
Honda,Manual,17,2011,Petrol,4900,India
Maruti,Manual,23.95,2016,Petrol,4200,India
Honda,Manual,25.1,2014,Diesel,7700,India
Chevrolet,Manual,18.6,2014,Petrol,2800,India
Mahindra,Manual,16.36,2019,Diesel,17780,India
Maruti,Manual,19.7,2012,Petrol,2380,India
Maruti,Manual,19.34,2019,Petrol,10360,India
Mercedes-Benz,Automatic,11.3,2014,Diesel,48300,India
Tata,Manual,23.84,2018,Petrol,6300,India
Maruti,Manual,15,1997,Petrol,1862,India
Hyundai,Automatic,15.74,2017,Petrol,10500,India
Maruti,Manual,25.2,2015,Diesel,7280,India
Maruti,Manual,18.6,2013,Petrol,4830,India
Premier,Manual,16,2011,Diesel,3080,India
Hyundai,Manual,19.81,2009,Petrol,3010,India
Hyundai,Manual,16.2,2010,Petrol,5180,India
Maruti,Manual,22.74,2014,Petrol,3220,India
Mitsubishi,Manual,10.5,2009,Diesel,8400,India
Honda,Manual,17.4,2019,Petrol,15050,India
Maruti,Manual,17.8,2011,Diesel,4046,India
Mahindra,Manual,15.96,2015,Diesel,7700,India
Ford,Manual,24.4,2018,Diesel,7700,India
Nissan,Manual,20.45,2013,Diesel,6300,India
Tata,Manual,24.7,2017,Diesel,8400,India
Maruti,Manual,26.21,2015,Diesel,7350,India
Maruti,Manual,20.51,2014,Petrol,4900,India
Chevrolet,Manual,18,2009,Petrol,2520,India
Maruti,Manual,19.3,2009,Diesel,3570,India
Mahindra,Manual,15.4,2015,Diesel,12460,India
Mahindra,Manual,16,2018,Diesel,21000,India
Mercedes-Benz,Automatic,15,2016,Diesel,42000,India
Mahindra,Manual,15.96,2013,Diesel,7000,India
Maruti,Manual,20.51,2015,Petrol,4620,India
Skoda,Automatic,14.84,2017,Petrol,11900,India
Ford,Manual,15.6,2015,Petrol,4690,India
Maruti,Automatic,21.21,2018,Petrol,8540,India
Tata,Manual,17,2010,Diesel,1680,India
Maruti,Automatic,21.4,2018,Petrol,11676,India
Ford,Manual,20,2011,Diesel,2380,India
Maruti,Manual,24.3,2018,Diesel,12600,India
Honda,Manual,26,2014,Diesel,6300,India
Maruti,Automatic,18.69,2019,Petrol,12600,India
Ford,Manual,19.68,2013,Diesel,5460,India
Volkswagen,Manual,15.04,2011,Petrol,5040,India
Honda,Manual,16,2016,Petrol,7420,India
BMW,Automatic,20.68,2017,Diesel,37800,India
Mahindra,Manual,15.96,2015,Diesel,7714,India
Mercedes-Benz,Automatic,11.74,2012,Petrol,14700,India
Hyundai,Manual,19.67,2018,Diesel,14000,India
Maruti,Manual,19.5,2010,Petrol,2240,India
Maruti,Manual,19.7,2004,Petrol,112000,India
Maruti,Manual,20.0 km/kg,2015,CNG,3500,India
Fiat,Manual,20.5,2016,Diesel,4900,India
Maruti,Manual,21.5,2016,Petrol,5460,India
Audi,Automatic,12.07,2014,Diesel,33600,India
Hyundai,Manual,13.9,2008,Petrol,1820,India
Renault,Manual,21.64,2017,Diesel,9800,India
Maruti,Manual,26.59,2017,Diesel,6300,India
Mercedes-Benz,Automatic,14.84,2013,Diesel,19390,India
Tata,Manual,23,2015,Diesel,3990,India
BMW,Automatic,17.66,2017,Diesel,96600,India
Maruti,Manual,18.6,2016,Petrol,6930,India
Honda,Manual,19.4,2013,Petrol,4340,India
Honda,Manual,17.5,2017,Petrol,11200,India
Renault,Manual,23.01,2017,Petrol,3640,India
Maruti,Manual,19.7,2003,Petrol,91000,India
Hyundai,Manual,18.9,2016,Petrol,6440,India
Hyundai,Manual,21.9,2014,Diesel,6300,India
Ford,Manual,19.68,2014,Diesel,6020,India
Maruti,Manual,18.9,2007,Petrol,1470,India
Honda,Automatic,12,2017,Petrol,24850,India
Ford,Manual,22.77,2016,Diesel,7350,India
Renault,Automatic,24.04,2017,Petrol,4774,India
Mitsubishi,Manual,9.5,2012,Diesel,11060,India
Hyundai,Manual,15.29,2016,Petrol,10850,India
Toyota,Manual,11.5,2011,Diesel,15386,India
Honda,Manual,25.8,2014,Diesel,4480,India
Skoda,Automatic,14.3,2017,Petrol,8386,India
Mahindra,Manual,15.4,2014,Diesel,10500,India
Tata,Manual,23.03,2011,Diesel,1960,India
Fiat,Manual,15.7,2010,Petrol,3080,India
Maruti,Manual,25.2,2017,Diesel,7140,India
Maruti,Manual,24.7,2019,Petrol,4200,India
Maruti,Manual,25.47,2019,Diesel,15400,India
Maruti,Manual,23.2,2013,Diesel,3640,India
Maruti,Manual,17.5,2014,Petrol,6090,India
Honda,Manual,16,2011,Petrol,4480,India
Maruti,Manual,23.95,2016,Petrol,4900,India
Mercedes-Benz,Automatic,16.1,2017,Diesel,52500,India
Honda,Automatic,10.1,2017,Petrol,20860,India
Maruti,Manual,23.4,2013,Diesel,7700,India
Hyundai,Manual,23.9,2015,Diesel,7350,India
Hyundai,Manual,22.32,2012,Diesel,5810,India
Maruti,Manual,18.5,2015,Petrol,5446,India
Hyundai,Manual,0,2010,Petrol,2590,India
Maruti,Manual,22.74,2015,Petrol,2800,India
Renault,Manual,23.08,2014,Diesel,4340,India
Maruti,Manual,16.02,2017,Petrol,9730,India
Hyundai,Manual,19.81,2008,Petrol,2240,India
Hyundai,Manual,20.36,2011,Petrol,3290,India
Maruti,Manual,18.9,2012,Petrol,4200,India
Hyundai,Manual,17.19,2018,Petrol,8400,India
Tata,Manual,15.64,2011,Petrol,2520,India
