price,year,manufacturer_name,fuel,odometer,gear,country
18999,2010,ford,diesel,264315.0,automatic,US
10999,2013,volkswagen,gas,68110.0,automatic,US
10500,2013,bmw,gas,131661.0,automatic,US
29995,2016,ram,gas,135005.0,automatic,US
19995,2011,ford,gas,103554.0,automatic,US
6800,2018,lexus,gas,220000.0,automatic,US
800,1997,mercedes-benz,diesel,150000.0,automatic,US
24900,2012,mercedes-benz,gas,42953.0,automatic,US
30900,2015,chevrolet,gas,114800.0,automatic,US
22900,2018,nissan,gas,14570.0,automatic,US
24900,2015,chevrolet,gas,119569.0,automatic,US
4250,1995,ford,gas,0.0,automatic,US
6500,2005,chevrolet,gas,97000.0,automatic,US
22495,2013,chevrolet,gas,52686.0,automatic,US
31995,2017,lexus,gas,32715.0,automatic,US
13995,2014,lincoln,gas,40994.0,automatic,US
10995,2016,toyota,gas,82631.0,automatic,US
5299,2012,ford,gas,148500.0,automatic,US
6599,2004,gmc,gas,223500.0,automatic,US
7500,2007,gmc,gas,240000.0,automatic,US
17995,2019,mitsubishi,gas,41828.0,automatic,US
28995,2017,buick,gas,71160.0,automatic,US
27995,2013,ford,gas,104253.0,automatic,US
22995,2010,toyota,gas,157471.0,automatic,US
4199,2008,buick,gas,163500.0,automatic,US
4799,2014,dodge,gas,206500.0,automatic,US
8988,2001,chevrolet,gas,189000.0,automatic,US
5199,2005,honda,gas,230500.0,automatic,US
7950,2014,buick,gas,177554.0,automatic,US
6988,2005,toyota,gas,236000.0,automatic,US
4488,2000,nissan,gas,220000.0,automatic,US
7895,2006,honda,gas,220000.0,automatic,US
6500,2008,lexus,gas,139000.0,automatic,US
4900,2008,chrysler,gas,186000.0,automatic,US
800,2006,mazda,gas,1234.0,automatic,US
8950,2013,volkswagen,gas,123904.0,automatic,US
9950,2011,ford,gas,136341.0,automatic,US
9950,2013,volvo,gas,90562.0,automatic,US
13950,2013,chevrolet,gas,212134.0,automatic,US
8950,2015,volkswagen,gas,100274.0,automatic,US
11950,2013,bmw,gas,85798.0,automatic,US
8950,2015,mazda,gas,170231.0,automatic,US
7950,2012,toyota,hybrid,156553.0,automatic,US
8950,2009,lexus,gas,134730.0,automatic,US
11950,2009,chevrolet,gas,179935.0,automatic,US
7950,2006,ford,gas,216486.0,manual,US
8950,2011,honda,gas,164406.0,automatic,US
9950,2007,jaguar,gas,97687.0,automatic,US
8500,2014,dodge,gas,156000.0,automatic,US
8950,2013,chevrolet,gas,128760.0,automatic,US
4200,2009,hyundai,gas,93000.0,automatic,US
7950,2010,cadillac,gas,229707.0,automatic,US
11950,2012,lexus,gas,134049.0,automatic,US
12950,2011,mercedes-benz,gas,108527.0,automatic,US
29900,2017,ford,gas,72849.0,automatic,US
5000,2004,infiniti,gas,150000.0,automatic,US
11000,2012,dodge,gas,153000.0,automatic,US
9950,2007,jaguar,gas,97687.0,automatic,US
8950,2011,honda,gas,164406.0,automatic,US
7950,2006,ford,gas,216486.0,manual,US
11950,2009,chevrolet,gas,179935.0,automatic,US
8950,2009,lexus,gas,134730.0,automatic,US
7950,2012,toyota,hybrid,156553.0,automatic,US
8950,2015,mazda,gas,170231.0,automatic,US
11950,2013,bmw,gas,85798.0,automatic,US
8950,2015,volkswagen,gas,100274.0,automatic,US
13950,2013,chevrolet,gas,212134.0,automatic,US
9950,2013,volvo,gas,90562.0,automatic,US
9950,2011,ford,gas,136341.0,automatic,US
19900,2011,cadillac,gas,133257.0,automatic,US
5700,2007,jeep,gas,164000.0,automatic,US
13500,2011,lexus,hybrid,112000.0,automatic,US
4999,2002,toyota,gas,152212.0,manual,US
5600,1994,cadillac,gas,120000.0,automatic,US
9950,2007,jaguar,gas,97687.0,automatic,US
8950,2011,honda,gas,164406.0,automatic,US
9950,2011,ford,gas,136341.0,automatic,US
3500,1997,ford,gas,160.0,automatic,US
3500,2003,cadillac,gas,268000.0,automatic,US
9950,2013,volvo,gas,90562.0,automatic,US
13950,2013,chevrolet,gas,212134.0,automatic,US
8950,2013,volkswagen,gas,123904.0,automatic,US
8950,2015,volkswagen,gas,100274.0,automatic,US
11950,2013,bmw,gas,85798.0,automatic,US
8950,2015,mazda,gas,170231.0,automatic,US
7950,2012,toyota,hybrid,156553.0,automatic,US
8950,2009,lexus,gas,134730.0,automatic,US
11950,2009,chevrolet,gas,179935.0,automatic,US
6150,2013,kia,gas,130200.0,automatic,US
14500,2013,lexus,gas,110850.0,automatic,US
2600,2002,honda,gas,202000.0,automatic,US
8500,2010,ford,gas,187000.0,automatic,US
30900,2015,chevrolet,gas,114800.0,automatic,US
22900,2018,nissan,gas,14570.0,automatic,US
24900,2015,chevrolet,gas,119569.0,automatic,US
7950,2006,ford,gas,216486.0,manual,US
3000,2002,ram,gas,176000.0,automatic,US
6700,2014,chrysler,gas,110000.0,automatic,US
8950,2009,lexus,gas,134730.0,automatic,US
7950,2012,toyota,hybrid,156553.0,automatic,US
8950,2015,mazda,gas,170231.0,automatic,US
11950,2013,bmw,gas,85798.0,automatic,US
8950,2015,volkswagen,gas,100274.0,automatic,US
7950,2008,toyota,gas,201920.0,automatic,US
11950,2009,chevrolet,gas,179935.0,automatic,US
3950,2006,volvo,gas,272641.0,automatic,US
5950,2012,ford,gas,182705.0,automatic,US
10500,2011,lincoln,gas,162200.0,automatic,US
8950,2013,volkswagen,gas,123904.0,automatic,US
11950,2010,ford,gas,252140.0,automatic,US
5500,1992,jeep,gas,103500.0,manual,US
28000,2015,ford,gas,88350.0,automatic,US
3500,2005,honda,gas,140600.0,automatic,US
9650,2012,toyota,gas,157400.0,automatic,US
1500,2007,chrysler,gas,131000.0,automatic,US
14000,2008,ford,diesel,217000.0,automatic,US
4500,2006,jaguar,gas,186394.0,automatic,US
11950,2001,gmc,gas,128168.0,automatic,US
11500,1996,lexus,gas,112544.0,automatic,US
19000,2019,subaru,gas,21700.0,automatic,US
4000,2019,subaru,gas,21751.0,automatic,US
21900,2009,chevrolet,gas,100851.0,other,US
23900,2005,chevrolet,gas,43242.0,manual,US
4850,2007,honda,gas,122100.0,automatic,US
36500,2013,jeep,gas,21000.0,automatic,US
7500,2000,ford,gas,275134.0,automatic,US
17997,2008,chevrolet,gas,150564.0,automatic,US
29997,2015,chevrolet,gas,23904.0,automatic,US
27497,2016,jeep,gas,80439.0,automatic,US
6900,2008,subaru,gas,171000.0,manual,US
12635,1999,chevrolet,gas,156000.0,automatic,US
8500,2006,ford,gas,180000.0,automatic,US
15000,2011,rover,gas,92000.0,automatic,US
18900,2012,chevrolet,gas,136000.0,automatic,US
4500,2007,ford,gas,213000.0,automatic,US
3500,1999,chevrolet,gas,70000.0,manual,US
4500,2006,pontiac,gas,141000.0,automatic,US
2200,2002,nissan,gas,89883.0,manual,US
5000,1998,ford,gas,100000.0,manual,US
3900,2005,ford,gas,241000.0,automatic,US
3500,2003,chevrolet,gas,221000.0,automatic,US
3900,1999,ram,gas,210000.0,automatic,US
5500,2005,dodge,gas,165000.0,automatic,US
2900,2004,hyundai,gas,217000.0,automatic,US
2900,2005,hyundai,gas,236000.0,automatic,US
2500,1996,chevrolet,gas,217000.0,automatic,US
9988,2010,honda,gas,128987.0,automatic,US
15793,2002,ford,gas,78150.0,automatic,US
4695,2007,dodge,gas,156207.0,automatic,US
3900,2009,subaru,gas,211046.0,manual,US
1700,1993,jeep,gas,278000.0,automatic,US
20495,2014,buick,gas,95000.0,automatic,US
18995,2014,ford,gas,53000.0,automatic,US
24495,2014,nissan,gas,83000.0,automatic,US
1600,2007,hyundai,gas,268212.0,automatic,US
2695,2003,ford,gas,152665.0,automatic,US
26000,2013,ram,diesel,185000.0,automatic,US
4295,2003,nissan,gas,165078.0,automatic,US
4500,2003,buick,gas,167000.0,automatic,US
28000,2010,toyota,gas,168000.0,automatic,US
5000,2003,ford,diesel,250000.0,automatic,US
3900,1997,mercedes-benz,gas,208000.0,automatic,US
26900,2017,dodge,gas,44000.0,automatic,US
7450,2010,honda,gas,151500.0,automatic,US
5900,2006,dodge,gas,146000.0,automatic,US
4500,1999,mercedes-benz,gas,178000.0,automatic,US
26500,2011,ram,gas,129553.0,automatic,US
23500,2015,ford,gas,155285.0,automatic,US
22997,2010,chevrolet,diesel,232166.0,automatic,US
34997,2011,chevrolet,diesel,84697.0,automatic,US
13000,2007,bmw,gas,77214.0,automatic,US
3500,2007,mercury,gas,204000.0,automatic,US
29995,2014,toyota,gas,98000.0,automatic,US
3900,2006,pontiac,gas,202000.0,automatic,US
3295,2015,chevrolet,gas,163646.0,automatic,US
6900,1999,bmw,gas,110000.0,automatic,US
4500,2005,nissan,gas,143000.0,automatic,US
2995,2005,lincoln,gas,191510.0,automatic,US
2695,2008,toyota,hybrid,170127.0,automatic,US
4295,2003,nissan,gas,165078.0,automatic,US
16495,2011,chevrolet,gas,120000.0,automatic,US
18995,2016,subaru,gas,93000.0,manual,US
17495,2011,chevrolet,gas,76000.0,automatic,US
3900,2007,buick,gas,236000.0,automatic,US
5900,2006,nissan,gas,226000.0,automatic,US
15495,2014,honda,gas,113000.0,automatic,US
8995,2010,honda,gas,134000.0,automatic,US
14495,2012,dodge,gas,74000.0,automatic,US
18495,2008,chevrolet,gas,75000.0,automatic,US
24995,2010,ford,gas,77000.0,automatic,US
22495,2010,ram,gas,89000.0,automatic,US
21995,2013,jeep,gas,83000.0,automatic,US
12495,2014,chevrolet,gas,83000.0,automatic,US
18995,2007,ford,gas,92000.0,automatic,US
4995,1997,honda,gas,200000.0,automatic,US
13300,2014,mini,gas,59931.0,manual,US
2900,2001,subaru,gas,272000.0,automatic,US
6000,2009,ford,gas,145000.0,automatic,US
4900,2014,nissan,gas,206000.0,automatic,US
7500,2008,dodge,gas,98000.0,automatic,US
6900,2008,subaru,gas,171000.0,manual,US
28995,2021,honda,gas,696.0,automatic,US
14995,2016,dodge,gas,64000.0,automatic,US
10995,2009,subaru,gas,91000.0,automatic,US
5995,2005,hyundai,gas,116000.0,automatic,US
13995,2017,hyundai,gas,67000.0,automatic,US
16495,2014,ford,gas,80000.0,automatic,US
18995,2015,ford,gas,61000.0,automatic,US
35995,2016,chevrolet,gas,85000.0,automatic,US
24995,2006,toyota,gas,116000.0,automatic,US
16500,2009,toyota,gas,185833.0,manual,US
8900,2013,nissan,gas,108000.0,automatic,US
2500,1999,gmc,gas,200000.0,automatic,US
2900,2006,nissan,gas,230407.0,automatic,US
12500,2013,cadillac,gas,91040.0,manual,US
100,1994,ford,gas,200000.0,automatic,US
4500,2007,nissan,gas,188000.0,automatic,US
4900,2005,buick,gas,179000.0,automatic,US
13495,2004,nissan,gas,100000.0,automatic,US
33495,2016,toyota,gas,72000.0,automatic,US
18000,1994,mitsubishi,diesel,100000.0,automatic,US
27495,2010,ford,gas,87000.0,automatic,US
7995,1995,chevrolet,gas,162000.0,automatic,US
14000,1996,toyota,diesel,125000.0,automatic,US
16900,2012,ram,gas,99500.0,automatic,US
14600,2007,lincoln,gas,112900.0,automatic,US
1895,2007,toyota,gas,177816.0,automatic,US
5100,1998,ford,gas,204000.0,manual,US
3295,2007,chrysler,gas,172808.0,automatic,US
14995,2012,acura,gas,128000.0,automatic,US
17995,2015,subaru,gas,77000.0,automatic,US
12995,2007,lexus,gas,89000.0,automatic,US
35000,2018,toyota,gas,39000.0,automatic,US
5900,2006,toyota,gas,168000.0,manual,US
6000,2018,ford,gas,129000.0,automatic,US
3200,1992,chevrolet,gas,250000.0,manual,US
3600,2003,ford,gas,101000.0,automatic,US
13500,2003,dodge,gas,89000.0,manual,US
8500,2001,ford,gas,153800.0,automatic,US
23000,2018,chevrolet,gas,42000.0,automatic,US
31500,2018,ford,diesel,37000.0,automatic,US
5555,1999,gmc,gas,127665.0,automatic,US
11900,2004,jeep,gas,122250.0,automatic,US
5500,1998,chevrolet,gas,200000.0,automatic,US
5500,1994,ford,gas,147000.0,manual,US
2995,2004,ford,gas,111000.0,automatic,US
4995,2003,ford,gas,173265.0,automatic,US
18900,2012,chevrolet,gas,136500.0,automatic,US
26500,2014,ford,gas,74500.0,automatic,US
23500,2004,ford,diesel,165000.0,automatic,US
5795,2000,ford,gas,150000.0,automatic,US
3595,2006,volkswagen,gas,110000.0,automatic,US
3595,2011,chevrolet,gas,170000.0,automatic,US
3995,2004,nissan,gas,111000.0,automatic,US
15900,2008,ford,gas,158000.0,automatic,US
12000,2013,toyota,hybrid,80020.0,automatic,US
18995,2016,ford,gas,117000.0,automatic,US
26000,2015,ford,other,150371.0,automatic,US
26000,2015,ford,other,150371.0,automatic,US
2500,2005,chrysler,gas,138800.0,automatic,US
26995,2005,chevrolet,diesel,111000.0,automatic,US
6995,2007,chevrolet,gas,92936.0,automatic,US
9800,1999,gmc,gas,182077.0,automatic,US
12777,2016,chevrolet,gas,24000.0,automatic,US
10495,2015,volkswagen,gas,73194.0,automatic,US
15900,2008,ford,gas,158000.0,automatic,US
3995,2004,nissan,gas,111000.0,automatic,US
3595,2011,chevrolet,gas,170000.0,automatic,US
4200,2013,toyota,other,200000.0,automatic,US
10000,2000,jeep,gas,202783.0,manual,US
12000,1995,chevrolet,gas,80000.0,automatic,US
30000,2008,ram,diesel,143000.0,automatic,US
10995,2009,cadillac,gas,92340.0,automatic,US
19995,2008,ford,gas,23245.0,manual,US
6895,2003,lexus,gas,182906.0,automatic,US
6895,2005,bmw,gas,93942.0,automatic,US
5795,2000,ford,gas,150000.0,automatic,US
13900,2001,ford,diesel,227000.0,automatic,US
10300,2006,ram,gas,166230.0,automatic,US
17500,2015,dodge,gas,67500.0,automatic,US
12000,1999,gmc,diesel,170600.0,automatic,US
12500,2015,nissan,gas,76000.0,automatic,US
6900,2001,chevrolet,gas,170000.0,automatic,US
6500,2017,chevrolet,gas,89000.0,automatic,US
13900,2017,chevrolet,gas,58789.0,automatic,US
4700,2012,chrysler,gas,148000.0,automatic,US
10000,2009,honda,gas,130000.0,automatic,US
1500,2008,saturn,gas,174500.0,automatic,US
25000,2015,ram,gas,31000.0,automatic,US
3995,2006,volkswagen,gas,110000.0,automatic,US
14500,2001,ford,diesel,248000.0,automatic,US
2395,2003,volkswagen,gas,175000.0,manual,US
4800,2002,ford,gas,100890.0,automatic,US
16000,1998,ford,gas,55070.0,automatic,US
4200,2013,toyota,other,200000.0,automatic,US
6700,1999,chevrolet,gas,118000.0,automatic,US
5000,1998,jaguar,gas,105000.0,automatic,US
5500,2008,audi,gas,174800.0,automatic,US
3995,2011,dodge,gas,154555.0,automatic,US
4495,2006,volvo,gas,151889.0,automatic,US
13000,2006,ford,gas,146000.0,automatic,US
5000,2004,bmw,gas,170000.0,automatic,US
3500,1997,bmw,gas,220000.0,manual,US
22700,2017,chevrolet,gas,10465.0,automatic,US
9878,2003,chevrolet,gas,174000.0,automatic,US
2995,2001,toyota,gas,247616.0,automatic,US
2995,2008,buick,gas,161309.0,automatic,US
26000,2015,ford,other,150371.0,automatic,US
4995,2005,infiniti,gas,236145.0,automatic,US
3995,2005,toyota,gas,164397.0,automatic,US
15995,2016,ford,gas,8000.0,automatic,US
5300,1998,chevrolet,gas,172000.0,automatic,US
21995,2015,ford,gas,102598.0,automatic,US
3900,2009,ford,gas,190321.0,automatic,US
500,2016,kia,gas,76000.0,automatic,US
10900,2008,toyota,gas,85000.0,automatic,US
24500,2008,gmc,gas,115204.0,automatic,US
1800,2004,gmc,gas,200000.0,automatic,US
4900,2007,nissan,gas,139000.0,automatic,US
500,2015,mitsubishi,gas,69000.0,automatic,US
7900,2002,lexus,gas,175000.0,automatic,US
33888,2014,chevrolet,gas,95777.0,automatic,US
2900,2004,chevrolet,gas,157000.0,automatic,US
25888,2015,ram,diesel,123745.0,automatic,US
1000,2015,chevrolet,gas,42000.0,automatic,US
28888,2015,ford,gas,110808.0,automatic,US
27888,2015,toyota,gas,85003.0,automatic,US
19888,2013,ford,gas,130278.0,automatic,US
32888,2014,toyota,gas,98993.0,automatic,US
11888,2016,ford,gas,89555.0,automatic,US
17999,2015,toyota,gas,100399.0,automatic,US
33888,2014,ram,gas,89895.0,automatic,US
33888,2016,ram,gas,106965.0,automatic,US
22000,2014,lexus,gas,81011.0,automatic,US
14900,2010,lincoln,gas,103000.0,automatic,US
12950,2010,hyundai,gas,77202.0,manual,US
8450,2009,subaru,gas,101327.0,manual,US
1000,2013,dodge,gas,42000.0,manual,US
8900,2015,fiat,gas,53000.0,manual,US
2100,2006,mitsubishi,gas,123800.0,automatic,US
6995,2004,ford,gas,88000.0,automatic,US
5250,2003,dodge,gas,171477.0,automatic,US
7950,2015,nissan,gas,119000.0,automatic,US
7995,2010,chevrolet,gas,141310.0,automatic,US
3600,2005,chrysler,gas,124000.0,automatic,US
21500,2020,chevrolet,gas,2000.0,automatic,US
9999,2010,nissan,gas,131000.0,automatic,US
7999,2011,jeep,gas,131000.0,automatic,US
7999,2011,chevrolet,gas,127000.0,automatic,US
20999,2015,cadillac,gas,45000.0,automatic,US
14500,2013,mini,gas,47453.0,automatic,US
11999,2016,kia,gas,94000.0,automatic,US
7499,2007,cadillac,gas,101000.0,automatic,US
14499,2014,kia,gas,90000.0,automatic,US
8999,2010,dodge,gas,114000.0,automatic,US
10499,2013,chevrolet,gas,111000.0,automatic,US
8499,2012,kia,gas,115000.0,automatic,US
8499,2011,mazda,gas,123000.0,automatic,US
7999,2011,kia,gas,133000.0,automatic,US
9499,2010,ford,gas,90000.0,automatic,US
6999,2007,ford,gas,140000.0,automatic,US
6999,2007,pontiac,gas,99000.0,automatic,US
15999,2015,gmc,gas,135000.0,automatic,US
6999,2012,ford,gas,153000.0,automatic,US
24999,2015,ram,gas,107000.0,automatic,US
7999,2011,ford,gas,121000.0,automatic,US
10999,2012,chrysler,gas,94000.0,automatic,US
8999,2012,mazda,gas,110000.0,automatic,US
23950,2014,ram,gas,65001.0,automatic,US
6440,2006,toyota,gas,122018.0,automatic,US
9999,2009,nissan,gas,212933.0,automatic,US
11500,2019,ford,gas,23000.0,automatic,US
12500,2013,bmw,gas,98210.0,automatic,US
16999,2012,chevrolet,gas,188776.0,automatic,US
19999,2010,chevrolet,gas,99219.0,automatic,US
13999,2009,nissan,gas,113264.0,automatic,US
10500,2015,chrysler,gas,99000.0,automatic,US
26995,2015,ram,diesel,115152.0,automatic,US
7995,2000,chevrolet,gas,152374.0,automatic,US
6999,2006,lincoln,gas,186689.0,automatic,US
7995,2011,ford,gas,189834.0,automatic,US
8995,2001,chevrolet,gas,136585.0,automatic,US
8999,2007,lincoln,gas,170000.0,automatic,US
12999,2008,chevrolet,gas,186533.0,automatic,US
29995,2018,ford,diesel,72951.0,automatic,US
500,2017,kia,gas,60000.0,automatic,US
32795,2018,jeep,gas,76119.0,automatic,US
29995,2018,ram,gas,76277.0,automatic,US
500,2015,volkswagen,gas,82000.0,automatic,US
14999,2012,chevrolet,hybrid,144395.0,automatic,US
8500,2015,dodge,gas,114300.0,automatic,US
6450,2007,lexus,gas,172500.0,automatic,US
500,2016,kia,gas,47000.0,manual,US
11999,2007,toyota,gas,190889.0,automatic,US
23995,2015,ford,gas,90547.0,automatic,US
14995,2014,gmc,gas,138415.0,automatic,US
12999,2003,gmc,diesel,218589.0,automatic,US
26995,2017,nissan,gas,52491.0,automatic,US
15995,2015,chevrolet,gas,136694.0,automatic,US
13500,1999,chevrolet,gas,90500.0,manual,US
10500,2015,chrysler,gas,90000.0,automatic,US
17995,2015,toyota,gas,134688.0,automatic,US
13995,2014,hyundai,gas,46225.0,automatic,US
9000,2015,kia,gas,100000.0,automatic,US
12995,2016,nissan,gas,49400.0,automatic,US
24950,2014,ford,gas,49000.0,automatic,US
6950,2011,ford,gas,114000.0,automatic,US
15950,2014,kia,gas,106000.0,automatic,US
23500,2017,toyota,gas,44000.0,automatic,US
499,2017,chevrolet,gas,8800.0,automatic,US
23500,2017,toyota,gas,44000.0,automatic,US
29950,2015,ram,gas,80000.0,automatic,US
12950,2012,chevrolet,gas,160000.0,automatic,US
10950,2005,nissan,gas,69500.0,automatic,US
32500,2018,jeep,gas,28000.0,automatic,US
33500,2018,rover,gas,21000.0,automatic,US
34899,2016,chevrolet,gas,90670.0,automatic,US
34950,2013,chevrolet,gas,44000.0,automatic,US
29950,2017,honda,gas,9000.0,automatic,US
24900,2004,ford,gas,5100.0,manual,US
12995,2014,honda,gas,88000.0,automatic,US
4995,1998,ford,gas,236481.0,automatic,US
3900,2007,ford,gas,197000.0,automatic,US
10500,1999,ford,diesel,270549.0,manual,US
8599,2007,chrysler,gas,105996.0,automatic,US
4750,2009,ford,gas,123041.0,automatic,US
7999,2011,chrysler,gas,121685.0,automatic,US
32000,2018,toyota,gas,65438.0,automatic,US
13000,2016,subaru,gas,81000.0,manual,US
6599,2013,chevrolet,gas,126980.0,manual,US
8599,2012,chevrolet,gas,86542.0,automatic,US
11599,2012,chevrolet,gas,190101.0,automatic,US
3800,2006,pontiac,gas,128000.0,automatic,US
23900,2006,ford,diesel,700.0,automatic,US
15500,2010,toyota,gas,78890.0,automatic,US
8599,2012,chevrolet,gas,131101.0,automatic,US
7999,2008,chevrolet,gas,101838.0,automatic,US
16900,2012,nissan,gas,109762.0,automatic,US
11900,2013,audi,gas,138000.0,automatic,US
1000,2001,cadillac,gas,59500.0,automatic,US
16000,2006,ford,diesel,166860.0,automatic,US
19900,2007,gmc,diesel,172190.0,automatic,US
9399,2011,chevrolet,gas,93022.0,automatic,US
2000,2002,acura,gas,209428.0,automatic,US
8000,2000,ford,diesel,146300.0,manual,US
9599,2014,chevrolet,gas,112284.0,automatic,US
7899,2009,cadillac,gas,149947.0,automatic,US
16000,2006,ford,diesel,163715.0,automatic,US
16000,2006,ford,diesel,163715.0,automatic,US
16000,2006,ford,diesel,163715.0,automatic,US
10599,2015,buick,gas,104847.0,automatic,US
15000,2006,ford,diesel,183584.0,automatic,US
4500,2006,pontiac,gas,150000.0,automatic,US
18900,2013,rover,gas,93700.0,automatic,US
15899,2016,bmw,electric,37838.0,automatic,US
6899,2003,bmw,gas,111853.0,automatic,US
8999,2013,nissan,gas,130522.0,automatic,US
6500,2013,volkswagen,diesel,98432.0,automatic,US
4900,2017,chrysler,gas,94321.0,automatic,US
8999,2015,nissan,gas,94831.0,automatic,US
6900,2011,dodge,gas,123432.0,automatic,US
2950,2007,toyota,gas,259000.0,automatic,US
18800,2014,ford,gas,116321.0,automatic,US
5695,2002,lexus,gas,232000.0,automatic,US
14599,2016,nissan,gas,81416.0,automatic,US
3900,2015,ford,hybrid,110321.0,automatic,US
9500,2013,toyota,gas,31000.0,automatic,US
17900,2013,ford,gas,126321.0,automatic,US
29900,2010,ford,diesel,136934.0,automatic,US
3400,2009,chevrolet,gas,149963.0,automatic,US
7295,2008,cadillac,gas,104896.0,automatic,US
